1142	1283039	1284550	231240	232751
1143	1285139	1285140	232752	232753
1144	1285375	1285386	232754	232765
1147	1287552	1287649	232766	232863
1149	1288600	1288800	232864	233064
1150	1289170	1289244	233065	233139
1151	1289746	1289994	233140	233388
1152	1291255	1291600	233389	233734
1153	1293350	1293350	233735	233735
1154	1295076	1295132	233736	233792
1155	1296072	1296320	233793	234041
1156	1297191	1297191	234042	234042
1157	1298479	1298628	234043	234192
1158	1299367	1299565	234193	234391
1159	1300601	1300628	234392	234419
1160	1302063	1302077	234420	234434
1161	1303065	1303065	234435	234435
1163	1305005	1305282	234436	234713
1167	1309152	1309242	234714	234804
1168	1309582	1309591	234805	234814
1169	1310696	1310704	234815	234823
1170	1311872	1311880	234824	234832
1171	1312949	1312966	234833	234850
1174	1315658	1316332	234851	235525
1176	1318698	1318875	235526	235703
1177	1320331	1320419	235704	235792
1178	1323039	1323059	235793	235813
1179	1323546	1324319	235814	236587
1183	1328102	1328159	236588	236645
1184	1329111	1329221	236646	236756
1185	1329975	1329983	236757	236765
1186	1330716	1330856	236766	236906
1187	1332129	1332147	236907	236925
1188	1332964	1333119	236926	237081
1189	1333774	1333784	237082	237092
1190	1334544	1334555	237093	237104
1191	1335360	1335369	237105	237114
1193	1336694	1336744	237115	237165
1195	1338040	1338612	237166	237738
1198	1340900	1340958	237739	237797
1199	1341361	1341569	237798	238006
1201	1342951	1342960	238007	238016
1202	1343699	1343702	238017	238020
1203	1344834	1344916	238021	238103
1204	1345307	1345321	238104	238118
1207	1347423	1347551	238119	238247
1208	1347729	1347867	238248	238386
1209	1348576	1348725	238387	238536
1210	1349755	1352263	238537	241045
1211	1352816	1353164	241046	241394
1213	1355447	1355561	241395	241509
1215	1356250	1356634	241510	241894
1216	1357115	1358357	241895	243137
1217	1359084	1359671	243138	243725
1218	1360959	1362135	243726	244902
1219	1363327	1363840	244903	245416
1220	1364834	1364992	245417	245575
1222	1368453	1368462	245576	245585
1225	1371095	1373292	245586	247783
1227	1373810	1374112	247784	248086
1228	1375676	1375816	248087	248227
1229	1376516	1376557	248228	248269
1230	1377455	1377462	248270	248277
1232	1379121	1379203	248278	248360
1233	1379840	1379840	248361	248361
1234	1380669	1382254	248362	249947
1235	1382867	1382910	249948	249991
1236	1383640	1383677	249992	250029
1237	1384590	1384654	250030	250094
1238	1384880	1384956	250095	250171
1240	1386501	1386657	250172	250328
1241	1387015	1387026	250329	250340
1243	1388034	1388167	250341	250474
1245	1389259	1389278	250475	250494
1247	1390737	1390887	250495	250645
1248	1392268	1392560	250646	250938
1249	1393485	1393543	250939	250997
1250	1394150	1394166	250998	251014
1251	1395412	1395633	251015	251236
1252	1395892	1395932	251237	251277
1253	1397970	1398228	251278	251536
1254	1399147	1399164	251537	251554
1255	1399927	1400198	251555	251826
1256	1401042	1401154	251827	251939
1257	1402493	1402780	251940	252227
1258	1403159	1403372	252228	252441
1260	1405430	1408399	252442	255411
1261	1409597	1409759	255412	255574
1262	1410714	1411750	255575	256611
1263	1412621	1414539	256612	258530
1264	1414792	1416212	258531	259951
1265	1417932	1418041	259952	260061
1266	1418390	1418666	260062	260338
1267	1419504	1419515	260339	260350
1268	1420146	1420154	260351	260359
1269	1420797	1420941	260360	260504
1271	1423328	1423470	260505	260647
1272	1424485	1424528	260648	260691
1273	1424949	1424958	260692	260701
1274	1426366	1426450	260702	260786
1275	1427330	1427344	260787	260801
1276	1428851	1428864	260802	260815
1278	1429896	1429908	260816	260828
1279	1430626	1430659	260829	260862
1280	1430861	1430934	260863	260936
1281	1431943	1432386	260937	261380
1282	1432816	1433112	261381	261677
1283	1433596	1433665	261678	261747
1284	1435322	1435401	261748	261827
1286	1436358	1436366	261828	261836
1287	1437702	1437711	261837	261846
1288	1438351	1438397	261847	261893
1289	1441497	1441588	261894	261985
1290	1442756	1442762	261986	261992
1291	1443858	1444014	261993	262149
1292	1445698	1445868	262150	262320
1293	1447828	1448030	262321	262523
1294	1449654	1449758	262524	262628
1295	1451205	1451246	262629	262670
1296	1451445	1451544	262671	262770
1297	1452142	1452177	262771	262806
1298	1452691	1452775	262807	262891
1299	1453712	1453781	262892	262961
1301	1454821	1454873	262962	263014
1302	1455234	1455234	263015	263015
1303	1456636	1456929	263016	263309
1304	1457170	1457200	263310	263340
1305	1457672	1457682	263341	263351
1306	1457974	1458125	263352	263503
1307	1459470	1459487	263504	263521
1310	1461519	1461838	263522	263841
1311	1462388	1462623	263842	264077
1312	1467949	1468163	264078	264292
1313	1469649	1469698	264293	264342
1314	1470428	1470848	264343	264763
1315	1472445	1472455	264764	264774
1316	1472867	1472981	264775	264889
1317	1473774	1473785	264890	264901
1318	1476483	1476785	264902	265204
1319	1477971	1478112	265205	265346
1321	1481166	1481176	265347	265357
1322	1481945	1482209	265358	265622
1323	1483059	1483059	265623	265623
1324	1483435	1483507	265624	265696
1325	1484861	1484883	265697	265719
1327	1486508	1486642	265720	265854
1328	1487612	1487863	265855	266106
1329	1488821	1488823	266107	266109
1330	1489157	1489159	266110	266112
1331	1489577	1489585	266113	266121
1332	1489850	1489908	266122	266180
1333	1491988	1491997	266181	266190
1334	1497026	1497026	266191	266191
1335	1498509	1498537	266192	266220
1337	1502382	1502393	266221	266232
1338	1502883	1502946	266233	266296
1343	1504898	1504939	266297	266338
1344	1505174	1505183	266339	266348
1345	1506066	1506082	266349	266365
1346	1506647	1506784	266366	266503
1347	1507937	1508138	266504	266705
1348	1509708	1509719	266706	266717
1350	1511476	1511678	266718	266920
1352	1513495	1513565	266921	266991
1354	1514198	1514256	266992	267050
1355	1514632	1514690	267051	267109
1358	1515649	1515649	267110	267110
1359	1515968	1516015	267111	267158
1360	1516223	1516223	267159	267159
1361	1516626	1516635	267160	267169
1362	1516849	1516864	267170	267185
1363	1517603	1517603	267186	267186
1364	1518039	1518091	267187	267239
1365	1518296	1518329	267240	267273
1366	1519440	1519512	267274	267346
1367	1520059	1520245	267347	267533
1368	1521239	1521240	267534	267535
1369	1521949	1521953	267536	267540
1370	1522407	1522457	267541	267591
1371	1522983	1523062	267592	267671
1372	1523330	1523560	267672	267902
1373	1523825	1524001	267903	268079
1374	1524194	1524489	268080	268375
1375	1524853	1524873	268376	268396
1376	1525255	1525267	268397	268409
1377	1525619	1525736	268410	268527
1378	1526865	1526951	268528	268614
1381	1529725	1529775	268615	268665
1382	1530157	1530166	268666	268675
1383	1530755	1530762	268676	268683
1384	1531996	1532026	268684	268714
1386	1532704	1532832	268715	268843
1387	1533352	1533848	268844	269340
1388	1535322	1535391	269341	269410
1389	1536151	1536247	269411	269507
1390	1536926	1536933	269508	269515
1391	1537879	1538059	269516	269696
1392	1538573	1538659	269697	269783
1393	1539419	1539625	269784	269990
1394	1539797	1539918	269991	270112
1395	1541050	1541498	270113	270561
1397	1542863	1543126	270562	270825
1398	1544702	1544899	270826	271023
1399	1546127	1546318	271024	271215
1400	1547636	1547733	271216	271313
1402	1549860	1549984	271314	271438
1404	1551264	1551390	271439	271565
1405	1552225	1552958	271566	272299
1408	1554911	1555222	272300	272611
1409	1556375	1556613	272612	272850
1410	1557244	1557245	272851	272852
1411	1557585	1557714	272853	272982
1412	1558387	1558394	272983	272990
1413	1558872	1559012	272991	273131
1414	1559130	1559190	273132	273192
1415	1560145	1560145	273193	273193
1416	1561166	1561267	273194	273295
1417	1561397	1561465	273296	273364
1418	1562570	1562585	273365	273380
1420	1564048	1564148	273381	273481
1421	1566486	1566617	273482	273613
1422	1567368	1567658	273614	273904
1423	1568274	1569087	273905	274718
1424	1569358	1569497	274719	274858
1425	1570128	1570364	274859	275095
1426	1570566	1570995	275096	275525
1427	1571320	1571376	275526	275582
1428	1573321	1573368	275583	275630
1430	1575014	1575168	275631	275785
1431	1576243	1576702	275786	276245
1432	1577141	1577215	276246	276320
1433	1578059	1578169	276321	276431
1434	1578821	1579016	276432	276627
1435	1579665	1579794	276628	276757
1436	1580209	1580678	276758	277227
1437	1581123	1581151	277228	277256
1438	1583375	1584369	277257	278251
1439	1585000	1585121	278252	278373
1440	1587015	1587304	278374	278663
1442	1588873	1588903	278664	278694
1443	1589834	1589955	278695	278816
1444	1590448	1590542	278817	278911
1445	1593252	1593252	278912	278912
1446	1593955	1594203	278913	279161
1447	1596616	1596667	279162	279213
1448	1597361	1597410	279214	279263
1449	1597600	1597894	279264	279558
1450	1598276	1598677	279559	279960
1451	1601471	1601817	279961	280307
1452	1602607	1602614	280308	280315
1455	1604200	1604208	280316	280324
1456	1604881	1604884	280325	280328
1457	1606145	1606160	280329	280344
1458	1607535	1607752	280345	280562
1459	1608458	1608547	280563	280652
1461	1610520	1610602	280653	280735
1462	1611647	1611821	280736	280910
1463	1612419	1612428	280911	280920
1464	1614472	1614679	280921	281128
1465	1615532	1615546	281129	281143
1466	1616432	1616448	281144	281160
1467	1617367	1617534	281161	281328
1468	1618180	1618465	281329	281614
1469	1618811	1618906	281615	281710
1470	1619360	1619630	281711	281981
1471	1620471	1620485	281982	281996
1472	1621383	1621604	281997	282218
1473	1622934	1623057	282219	282342
1474	1624576	1624593	282343	282360
1475	1625293	1625465	282361	282533
1476	1626570	1626580	282534	282544
1477	1628675	1628691	282545	282561
1479	1630410	1630487	282562	282639
1480	1631826	1631843	282640	282657
1481	1632297	1633309	282658	283670
1482	1636208	1636494	283671	283957
1483	1636723	1637751	283958	284986
1484	1638733	1639048	284987	285302
1485	1641065	1641082	285303	285320
1487	1642539	1642582	285321	285364
1488	1643615	1643615	285365	285365
1489	1644648	1644727	285366	285445
1490	1647242	1647386	285446	285590
1491	1647675	1647701	285591	285617
1492	1648335	1648337	285618	285620
1494	1649764	1649784	285621	285641
1495	1650178	1650503	285642	285967
1496	1651356	1651586	285968	286198
1497	1651938	1652076	286199	286337
1498	1652413	1652499	286338	286424
1499	1653811	1653823	286425	286437
1503	1657075	1657213	286438	286576
1504	1657580	1657583	286577	286580
1505	1658280	1658295	286581	286596
1506	1659064	1659415	286597	286948
1508	1661506	1662814	286949	288257
1509	1663433	1663751	288258	288576
1510	1664640	1664787	288577	288724
1511	1666672	1667047	288725	289100
1513	1669449	1669482	289101	289134
1515	1671930	1672059	289135	289264
1516	1672309	1673062	289265	290018
1517	1673399	1673513	290019	290133
1518	1674273	1674386	290134	290247
1520	1677104	1677117	290248	290261
1522	1679360	1679371	290262	290273
1523	1681769	1681833	290274	290338
1524	1682149	1682172	290339	290362
1525	1682800	1682928	290363	290491
1526	1684543	1684611	290492	290560
1527	1684903	1685024	290561	290682
1528	1685784	1685798	290683	290697
1529	1685940	1686090	290698	290848
1530	1686265	1687631	290849	292215
1531	1688730	1688738	292216	292224
1532	1689480	1689798	292225	292543
1533	1690153	1690164	292544	292555
1536	1691889	1691939	292556	292606
1537	1692252	1692450	292607	292805
1538	1693558	1693559	292806	292807
1539	1694088	1694101	292808	292821
1540	1695011	1695066	292822	292877
1541	1695628	1695830	292878	293080
1543	1696976	1697042	293081	293147
1544	1697997	1698018	293148	293169
1545	1698622	1698681	293170	293229
1546	1698907	1698910	293230	293233
1547	1699091	1699091	293234	293234
1549	1701934	1701944	293235	293245
1553	1707847	1707855	293246	293254
1554	1709074	1709129	293255	293310
1556	1711232	1711239	293311	293318
1557	1712461	1712484	293319	293342
1559	1715820	1715901	293343	293424
1560	1716868	1716895	293425	293452
1561	1717487	1717776	293453	293742
1562	1718992	1719297	293743	294048
1563	1721383	1721442	294049	294108
1564	1734745	1735115	294109	294479
1565	1735596	1735973	294480	294857
1566	1736355	1736452	294858	294955
1567	1736675	1736690	294956	294971
1568	1737006	1737311	294972	295277
1569	1737846	1737906	295278	295338
1570	1738165	1738188	295339	295362
1571	1738858	1738967	295363	295472
1572	1739760	1739826	295473	295539
1573	1739983	1740005	295540	295562
1574	1741803	1741812	295563	295572
1575	1742557	1742557	295573	295573
1576	1743509	1743522	295574	295587
1577	1744540	1744589	295588	295637
1578	1746735	1746834	295638	295737
1579	1747870	1748117	295738	295985
1580	1749207	1749224	295986	296003
1581	1749696	1749985	296004	296293
1582	1750439	1750790	296294	296645
1583	1750971	1751134	296646	296809
1584	1751375	1751643	296810	297078
1585	1752916	1753459	297079	297622
1586	1754780	1754788	297623	297631
1587	1756406	1756433	297632	297659
1588	1757325	1757334	297660	297669
1589	1758253	1758402	297670	297819
1590	1759405	1759765	297820	298180
1591	1761248	1761689	298181	298622
1592	1761855	1761937	298623	298705
1593	1762505	1762515	298706	298716
1594	1762687	1762724	298717	298754
1595	1763334	1763363	298755	298784
1596	1763568	1764823	298785	300040
1597	1765595	1765608	300041	300054
1599	1767930	1768251	300055	300376
1600	1769608	1769616	300377	300385
1601	1769935	1769950	300386	300401
1602	1770269	1770282	300402	300415
1603	1771180	1771181	300416	300417
1604	1772445	1772723	300418	300696
1605	1773903	1774177	300697	300971
1606	1774586	1774654	300972	301040
1607	1775315	1775365	301041	301091
1608	1776518	1776531	301092	301105
1609	1777264	1777564	301106	301406
1614	1781890	1781899	301407	301416
1616	1783825	1785008	301417	302600
1617	1786011	1786117	302601	302707
1618	1786487	1786581	302708	302802
1619	1787293	1787294	302803	302804
1620	1788987	1788997	302805	302815
1621	1790009	1790111	302816	302918
1622	1791180	1791203	302919	302942
1623	1791864	1792072	302943	303151
1624	1793054	1793065	303152	303163
1625	1794542	1794553	303164	303175
1626	1795196	1795252	303176	303232
1627	1795655	1795807	303233	303385
1629	1798215	1799377	303386	304548
1630	1800605	1800646	304549	304590
1631	1801340	1801511	304591	304762
1633	1804999	1805125	304763	304889
1634	1805582	1805652	304890	304960
1635	1805833	1805881	304961	305009
1636	1806110	1806242	305010	305142
1637	1807071	1807224	305143	305296
1638	1807465	1808341	305297	306173
1640	1810186	1810239	306174	306227
1641	1811731	1811846	306228	306343
1642	1813113	1813157	306344	306388
1643	1813563	1813631	306389	306457
1644	1815114	1815131	306458	306475
1645	1816311	1816474	306476	306639
1646	1817483	1817527	306640	306684
1648	1818920	1819162	306685	306927
1649	1820054	1820185	306928	307059
1650	1820723	1820888	307060	307225
1651	1821696	1822039	307226	307569
1653	1824282	1824295	307570	307583
1654	1825061	1825063	307584	307586
1655	1825508	1826188	307587	308267
1656	1826486	1826506	308268	308288
1657	1827572	1827971	308289	308688
1658	1828674	1829095	308689	309110
1661	1831751	1831845	309111	309205
1662	1832812	1833035	309206	309429
1665	1834557	1834574	309430	309447
1671	1838752	1838957	309448	309653
1672	1839207	1839461	309654	309908
1673	1841088	1841264	309909	310085
1674	1843233	1843416	310086	310269
1675	1844128	1844159	310270	310301
1676	1844964	1844975	310302	310313
1677	1845870	1847308	310314	311752
1678	1848236	1848245	311753	311762
1679	1849314	1849321	311763	311770
1681	1851502	1851516	311771	311785
1682	1851745	1851810	311786	311851
1683	1853791	1854475	311852	312536
1684	1855670	1855806	312537	312673
1685	1857250	1857606	312674	313030
1686	1858441	1858453	313031	313043
1687	1859321	1859333	313044	313056
1688	1860594	1860684	313057	313147
1689	1862848	1862954	313148	313254
1691	1864748	1873079	313255	321586
1692	1874424	1874472	321587	321635
1693	1875250	1875337	321636	321723
1694	1875872	1878019	321724	323871
1695	1879643	1879657	323872	323886
1696	1879943	1880097	323887	324041
1697	1880494	1880570	324042	324118
1698	1881333	1881373	324119	324159
1699	1882001	1882015	324160	324174
1701	1882621	1882913	324175	324467
1702	1883016	1883265	324468	324717
1703	1883941	1883945	324718	324722
1704	1884393	1884505	324723	324835
1706	1885369	1886471	324836	325938
1707	1887294	1887330	325939	325975
1708	1887781	1887903	325976	326098
1709	1888621	1889502	326099	326980
1710	1890919	1890928	326981	326990
1711	1891262	1891331	326991	327060
1712	1891941	1891952	327061	327072
1713	1892412	1894102	327073	328763
1714	1894364	1894421	328764	328821
1716	1895161	1895163	328822	328824
1717	1895959	1896365	328825	329231
1718	1896792	1896919	329232	329359
1719	1897280	1897517	329360	329597
1720	1897680	1898037	329598	329955
1721	1898995	1899369	329956	330330
1722	1900741	1901046	330331	330636
1723	1902214	1902267	330637	330690
1724	1903525	1903608	330691	330774
1725	1904626	1904632	330775	330781
1727	1905585	1905669	330782	330866
1728	1906291	1906672	330867	331248
1729	1907537	1907727	331249	331439
1730	1907899	1908000	331440	331541
1731	1908226	1908231	331542	331547
1732	1908421	1908535	331548	331662
1733	1911527	1911875	331663	332011
1736	1915596	1915618	332012	332034
1737	1917359	1918177	332035	332853
1738	1918811	1918967	332854	333010
1739	1919130	1919754	333011	333635
1740	1920169	1920278	333636	333745
1741	1923957	1923988	333746	333777
1742	1927601	1928283	333778	334460
1743	1929616	1929843	334461	334688
1744	1930669	1930706	334689	334726
1746	1932172	1932194	334727	334749
1747	1932426	1932482	334750	334806
1750	1934522	1934585	334807	334870
1751	1935579	1935689	334871	334981
1752	1936374	1936428	334982	335036
1753	1937170	1937202	335037	335069
1754	1937482	1937558	335070	335146
1755	1938486	1938559	335147	335220
1756	1939355	1939479	335221	335345
1757	1940731	1940796	335346	335411
1758	1941625	1941890	335412	335677
1760	1944079	1944079	335678	335678
1762	1945362	1945371	335679	335688
1763	1946251	1946251	335689	335689
1764	1947125	1947254	335690	335819
1766	1948198	1948198	335820	335820
1767	1950230	1950305	335821	335896
1768	1950603	1950921	335897	336215
1769	1951822	1951892	336216	336286
1771	1953227	1954707	336287	337767
1772	1954843	1954986	337768	337911
1773	1956202	1956356	337912	338066
1774	1956651	1956811	338067	338227
1775	1957265	1957298	338228	338261
1776	1958688	1958752	338262	338326
1777	1959716	1959920	338327	338531
1778	1960932	1961355	338532	338955
1779	1961956	1961956	338956	338956
1781	1963792	1963792	338957	338957
1783	1964859	1971740	338958	345839
1784	1972221	1972341	345840	345960
1785	1972879	1972932	345961	346014
1786	1973110	1973323	346015	346228
1787	1975520	1975644	346229	346353
1788	1976482	1976548	346354	346420
1789	1977557	1977732	346421	346596
1790	1978567	1979745	346597	347775
1791	1980619	1980854	347776	348011
1792	1982166	1982530	348012	348376
1793	1982663	1983184	348377	348898
1794	1983914	1984070	348899	349055
1795	1985481	1985497	349056	349072
1796	1986794	1986797	349073	349076
1798	1987412	1988277	349077	349942
1799	1990930	1991228	349943	350241
1800	1991640	1991640	350242	350242
1801	1992070	1992115	350243	350288
1802	1992416	1992531	350289	350404
1803	1994509	1994621	350405	350517
1804	1995714	1995824	350518	350628
1805	1997499	1997676	350629	350806
1806	1998382	1999244	350807	351669
1807	1999911	1999926	351670	351685
1808	2000413	2000488	351686	351761
1809	2000771	2000792	351762	351783
1810	2002251	2002380	351784	351913
1811	2003005	2003054	351914	351963
1812	2004042	2004059	351964	351981
1814	2005231	2005378	351982	352129
1815	2006570	2006619	352130	352179
1816	2007574	2008330	352180	352936
1819	2009440	2009443	352937	352940
1821	2010168	2010168	352941	352941
1822	2011018	2011132	352942	353056
1823	2012075	2012149	353057	353131
1824	2012516	2012665	353132	353281
1825	2013725	2013886	353282	353443
1826	2015039	2015190	353444	353595
1827	2017009	2017108	353596	353695
1828	2018252	2018380	353696	353824
1829	2019239	2019265	353825	353851
1830	2019911	2020016	353852	353957
1831	2020377	2020386	353958	353967
1832	2020813	2021131	353968	354286
1833	2022245	2022409	354287	354451
1834	2023031	2023033	354452	354454
1835	2024315	2024374	354455	354514
1836	2025860	2025934	354515	354589
1837	2027213	2034123	354590	361500
1838	2035585	2035707	361501	361623
1839	2037058	2037226	361624	361792
1840	2037917	2038054	361793	361930
1841	2039822	2040611	361931	362720
1842	2042307	2042452	362721	362866
1843	2044988	2045037	362867	362916
1844	2045485	2045619	362917	363051
1845	2047312	2048159	363052	363899
1846	2048637	2048719	363900	363982
1848	2050760	2050925	363983	364148
1849	2051802	2051918	364149	364265
1851	2053591	2053591	364266	364266
1852	2054345	2054358	364267	364280
1853	2055010	2055615	364281	364886
1854	2056057	2056267	364887	365097
1855	2057285	2057305	365098	365118
1856	2058206	2058276	365119	365189
1858	2059478	2059488	365190	365200
1859	2060620	2060686	365201	365267
1860	2061386	2061614	365268	365496
1861	2062527	2062590	365497	365560
1862	2065057	2065197	365561	365701
1863	2066455	2066531	365702	365778
1864	2068596	2068596	365779	365779
1865	2068876	2069026	365780	365930
1866	2069876	2070496	365931	366551
1867	2071070	2072112	366552	367594
1868	2074372	2074396	367595	367619
1869	2075915	2076463	367620	368168
1870	2077736	2077845	368169	368278
1871	2079139	2079139	368279	368279
1872	2079983	2080234	368280	368531
1873	2081036	2081044	368532	368540
1874	2082032	2082215	368541	368724
1875	2083473	2083607	368725	368859
1876	2084154	2084194	368860	368900
1878	2086878	2086995	368901	369018
1879	2087233	2087273	369019	369059
1880	2087505	2087521	369060	369076
1881	2088164	2088174	369077	369087
1882	2088898	2088899	369088	369089
1884	2089304	2089312	369090	369098
1887	2091255	2091331	369099	369175
1888	2092580	2092795	369176	369391
1889	2094143	2094477	369392	369726
1890	2095330	2095381	369727	369778
1891	2096336	2096697	369779	370140
1892	2097040	2097247	370141	370348
1893	2098952	2099183	370349	370580
1895	2100971	2100973	370581	370583
1896	2102321	2102332	370584	370595
1897	2102618	2102620	370596	370598
1898	2104652	2104841	370599	370788
1899	2105850	2105851	370789	370790
1900	2106053	2106203	370791	370941
1901	2106387	2106401	370942	370956
1902	2106552	2107132	370957	371537
1903	2108390	2108465	371538	371613
1904	2110452	2112434	371614	373596
1906	2115179	2115261	373597	373679
1907	2117908	2117997	373680	373769
1908	2119279	2119448	373770	373939
1909	2121534	2121572	373940	373978
1910	2123253	2124007	373979	374733
1911	2125238	2125294	374734	374790
1912	2126312	2126475	374791	374954
1913	2127424	2127633	374955	375164
1914	2129146	2129166	375165	375185
1915	2130499	2131830	375186	376517
1916	2132731	2132859	376518	376646
1917	2134012	2134156	376647	376791
1918	2135924	2135979	376792	376847
1919	2139097	2139105	376848	376856
1920	2141401	2141458	376857	376914
1922	2143030	2143053	376915	376938
1925	2144380	2144390	376939	376949
1926	2145030	2145143	376950	377063
1927	2146548	2146722	377064	377238
1928	2147497	2148624	377239	378366
1929	2150131	2150139	378367	378375
1932	2152084	2152237	378376	378529
1934	2153739	2153751	378530	378542
1936	2156544	2156563	378543	378562
1937	2156696	2157008	378563	378875
1938	2157915	2161026	378876	381987
1939	2161615	2161700	381988	382073
1940	2161905	2162200	382074	382369
1941	2162906	2162974	382370	382438
1942	2164802	2164842	382439	382479
1943	2166352	2166509	382480	382637
1944	2167920	2168101	382638	382819
1946	2169942	2170170	382820	383048
1947	2172796	2172873	383049	383126
1948	2173402	2173495	383127	383220
1950	2175478	2175797	383221	383540
1951	2178231	2178231	383541	383541
1952	2178691	2178808	383542	383659
1954	2180545	2180582	383660	383697
1955	2181300	2181303	383698	383701
1956	2181595	2181849	383702	383956
1957	2183197	2183284	383957	384044
1958	2183552	2183552	384045	384045
1959	2184906	2184948	384046	384088
1961	2187372	2187506	384089	384223
1962	2188056	2188134	384224	384302
1964	2190093	2190147	384303	384357
1965	2190784	2191067	384358	384641
1966	2191989	2193605	384642	386258
1967	2194647	2194724	386259	386336
1968	2195505	2195727	386337	386559
1969	2196907	2196999	386560	386652
1971	2198313	2198370	386653	386710
1975	2201352	2201361	386711	386720
1976	2202184	2202224	386721	386761
1978	2204756	2204913	386762	386919
1979	2205283	2205284	386920	386921
1980	2206383	2206433	386922	386972
1981	2207913	2208063	386973	387123
1982	2209090	2209294	387124	387328
1983	2210918	2210978	387329	387389
1984	2213532	2214035	387390	387893
1985	2214312	2214395	387894	387977
1986	2215110	2215341	387978	388209
1987	2215885	2216126	388210	388451
1989	2218202	2218221	388452	388471
1990	2218348	2218628	388472	388752
1991	2219109	2219290	388753	388934
